date,temp_mean,temp_max,temp_min,cloud_mean,cloud_max,humidity_mean,pressure_mean,wind_mean,wind_max,precip_sum,label
2021-05-28,28.9875,30.8,26.7,60.416666666666664,96,84.79166666666667,1008.3541666666666,7.358333333333333,16.6,0.0,cloudy
2021-05-29,29.8,32.3,27.3,53.875,93,81.58333333333333,1007.4625,8.9,16.6,0.2,cloudy
2021-05-30,30.733333333333334,33.6,27.6,32.375,87,74.75,1005.7875,7.508333333333333,17.1,0.0,cloudy
2021-05-31,31.191666666666666,34.9,28.3,43.375,79,72.5,1004.25,9.65,16.1,0.0,cloudy
2021-06-01,31.354166666666668,34.3,28.7,61.541666666666664,98,72.45833333333333,1004.6416666666668,10.1625,17.9,0.0,cloudy
2021-06-02,30.99166666666667,33.8,28.6,82.79166666666667,98,77.91666666666667,1005.0124999999999,11.558333333333332,18.5,0.0,cloudy
2021-06-03,31.820833333333336,35.0,28.8,92.29166666666667,100,70.45833333333333,1005.1541666666667,10.054166666666667,16.8,0.0,cloudy
2021-06-04,31.858333333333334,36.5,29.0,79.75,100,63.208333333333336,1005.3208333333333,9.370833333333334,18.6,0.7000000000000001,rain
2021-06-05,29.787499999999998,31.8,28.6,90.75,100,79.125,1005.775,6.958333333333333,17.9,0.2,cloudy
2021-06-06,30.270833333333332,32.8,27.9,83.95833333333333,99,72.70833333333333,1004.8291666666668,7.925,14.9,0.5,rain
2021-06-07,29.65416666666667,32.8,28.1,97.41666666666667,100,74.625,1005.3583333333332,8.233333333333333,23.3,2.6,rain
2021-06-08,28.775000000000002,30.5,27.4,99.125,100,80.70833333333333,1006.3249999999999,7.4125000000000005,15.8,8.1,rain
2021-06-09,28.633333333333336,30.3,27.2,97.29166666666667,100,77.41666666666667,1005.7708333333334,6.675,13.0,0.30000000000000004,rain
2021-06-10,28.8875,31.8,26.6,93.79166666666667,100,74.66666666666667,1003.9583333333334,6.820833333333333,14.2,2.5,rain
2021-06-11,28.1875,30.4,26.5,99.45833333333333,100,80.79166666666667,1002.8041666666667,5.0375000000000005,11.6,1.9,rain
2021-06-12,27.162499999999998,28.4,26.5,100.0,100,87.625,1002.3166666666666,8.004166666666666,15.5,16.8,rain
2021-06-13,28.333333333333332,31.8,26.3,97.125,100,77.33333333333333,1004.4458333333333,9.8375,23.2,1.6,rain
2021-06-14,29.129166666666666,33.3,26.2,65.25,100,73.5,1005.1291666666666,9.15,16.5,0.0,cloudy
2021-06-15,29.583333333333332,33.7,26.1,23.708333333333332,86,75.875,1004.2125,9.4625,15.0,0.2,cloudy
2021-06-16,30.433333333333334,35.4,26.5,22.416666666666668,46,73.875,1005.5083333333333,8.966666666666667,15.0,0.1,sunny
2021-06-17,30.104166666666668,33.4,27.0,11.333333333333334,35,74.33333333333333,1007.2583333333333,7.5249999999999995,14.0,1.0,rain
2021-06-18,30.241666666666664,33.6,26.5,11.208333333333334,71,75.33333333333333,1007.4083333333333,7.9875,16.5,0.0,cloudy
2021-06-19,30.71666666666667,33.8,27.6,28.583333333333332,60,71.95833333333333,1005.7583333333333,9.200000000000001,20.2,0.0,sunny
2021-06-20,31.504166666666666,35.7,27.9,44.708333333333336,92,65.29166666666667,1003.6374999999999,10.512500000000001,24.3,0.0,cloudy
2021-06-21,32.43333333333333,37.3,28.5,53.666666666666664,96,61.041666666666664,1003.2833333333333,10.4625,20.1,0.0,cloudy
2021-06-22,31.22083333333333,34.4,28.5,90.08333333333333,100,65.5,1005.0708333333333,11.5,17.0,1.4,rain
2021-06-23,30.84166666666667,34.2,27.7,95.83333333333333,100,68.58333333333333,1005.775,8.1625,20.4,0.8,rain
2021-06-24,30.991666666666664,34.4,27.7,94.08333333333333,100,66.04166666666667,1005.1208333333334,9.083333333333334,18.7,0.2,cloudy
2021-06-25,30.895833333333332,35.2,28.2,73.0,100,68.0,1004.8333333333334,10.825000000000001,14.8,3.0,rain
2021-06-26,30.875,34.5,28.1,55.416666666666664,93,70.0,1006.2041666666668,9.0625,17.8,2.3,rain
2021-06-27,31.370833333333334,35.4,28.0,37.458333333333336,96,68.375,1006.7875,10.008333333333333,23.1,0.1,cloudy
2021-06-28,32.362500000000004,38.4,28.4,80.83333333333333,100,62.791666666666664,1004.8125,10.095833333333333,21.4,0.0,cloudy
2021-06-29,31.97083333333333,36.4,29.3,68.95833333333333,100,61.791666666666664,1004.4083333333333,13.470833333333333,27.5,0.30000000000000004,rain
2021-06-30,31.695833333333336,36.6,28.9,81.54166666666667,99,63.583333333333336,1004.7166666666667,12.191666666666668,26.7,0.1,cloudy
2021-07-01,31.84583333333333,37.4,28.9,77.04166666666667,99,61.583333333333336,1005.2708333333334,13.016666666666666,25.1,0.0,cloudy
2021-07-02,31.920833333333334,35.5,28.6,61.583333333333336,90,63.75,1006.0500000000001,9.979166666666666,23.0,0.0,cloudy
2021-07-03,31.675,34.6,28.9,52.375,86,66.41666666666667,1005.4666666666667,10.329166666666667,20.2,0.0,cloudy
2021-07-04,30.995833333333334,33.2,28.7,68.625,100,67.75,1004.7166666666667,10.279166666666667,18.5,0.0,cloudy
2021-07-05,30.308333333333334,31.9,28.9,68.20833333333333,100,71.91666666666667,1004.3416666666667,8.045833333333333,16.3,0.30000000000000004,rain
2021-07-06,28.099999999999998,29.6,26.7,95.79166666666667,100,80.625,1003.8291666666668,11.145833333333334,21.8,10.0,rain
2021-07-07,27.616666666666664,28.8,26.4,99.70833333333333,100,85.125,1004.3249999999999,6.9375,12.5,18.6,rain
2021-07-08,28.125,30.6,26.0,51.041666666666664,99,83.125,1006.0541666666667,14.200000000000001,26.7,2.1,rain
2021-07-09,28.15416666666667,30.4,26.0,36.583333333333336,71,80.875,1007.225,19.75,31.7,2.0,rain
2021-07-10,28.366666666666664,30.2,26.5,24.291666666666668,80,81.29166666666667,1007.9833333333332,18.454166666666666,25.0,0.7000000000000001,rain
2021-07-11,28.625,30.6,25.9,16.75,73,81.08333333333333,1009.3458333333333,13.766666666666666,21.0,1.2000000000000002,rain
2021-07-12,28.47083333333333,30.3,26.3,40.291666666666664,100,82.125,1009.2166666666667,12.254166666666668,20.9,0.1,cloudy
2021-07-13,28.6875,30.8,26.1,61.958333333333336,93,80.70833333333333,1007.6166666666667,14.575000000000001,24.5,0.0,cloudy
2021-07-14,28.666666666666668,30.6,25.7,29.333333333333332,92,79.75,1006.5749999999999,14.225,22.5,0.2,cloudy
2021-07-15,28.879166666666666,30.7,26.6,40.916666666666664,83,79.41666666666667,1007.6166666666667,13.620833333333332,22.0,0.2,cloudy
2021-07-16,28.545833333333334,31.1,26.5,37.625,92,79.58333333333333,1008.2208333333333,9.491666666666667,19.5,0.6000000000000001,rain
2021-07-17,28.558333333333334,31.4,25.4,19.541666666666668,73,79.625,1005.5124999999999,7.983333333333333,16.8,0.2,cloudy
2021-07-18,29.0625,32.8,26.5,48.583333333333336,90,76.66666666666667,1003.0583333333334,9.945833333333333,18.6,1.9000000000000001,rain
2021-07-19,28.495833333333334,31.0,26.0,76.25,100,83.125,1002.975,6.199999999999999,12.0,3.1,rain
2021-07-20,29.400000000000002,33.7,26.9,95.25,100,77.45833333333333,1003.4083333333333,9.633333333333335,20.5,0.0,cloudy
2021-07-21,29.445833333333336,33.1,27.0,92.75,100,75.625,1003.0583333333334,7.833333333333333,16.3,0.0,cloudy
2021-07-22,29.837500000000002,34.0,27.1,99.375,100,72.125,1001.9875000000001,8.35,15.5,0.0,cloudy
2021-07-23,29.545833333333334,32.1,27.8,98.70833333333333,100,68.33333333333333,1000.8125,11.183333333333332,18.2,1.2,rain
2021-07-24,28.670833333333334,31.9,26.6,85.16666666666667,100,70.16666666666667,999.8083333333334,11.970833333333333,21.8,1.1,rain
2021-07-25,28.77916666666667,33.8,26.0,84.95833333333333,100,78.54166666666667,1000.1875,10.200000000000001,19.5,10.4,rain
2021-07-26,29.599999999999998,33.9,26.5,35.583333333333336,95,73.41666666666667,1000.9208333333332,7.029166666666666,24.1,0.5,rain
2021-07-27,30.1875,35.2,26.4,66.08333333333333,92,71.91666666666667,1000.3458333333333,9.258333333333333,20.4,0.0,cloudy
2021-07-28,30.587500000000002,35.2,27.3,86.04166666666667,99,70.79166666666667,999.9416666666666,8.058333333333334,18.6,0.8,rain
2021-07-29,31.004166666666666,34.7,28.1,87.125,100,70.5,1001.0500000000001,8.725,19.1,2.1,rain
2021-07-30,30.974999999999998,35.7,27.8,78.91666666666667,100,70.33333333333333,1002.2666666666668,8.395833333333334,14.9,3.0999999999999996,rain
2021-07-31,31.829166666666666,36.4,28.9,96.375,100,63.375,1002.0833333333334,10.229166666666666,18.1,0.8,rain
2021-08-01,31.770833333333332,36.2,29.7,86.83333333333333,100,63.125,1000.6916666666666,9.608333333333333,23.5,0.1,cloudy
2021-08-02,31.929166666666664,36.1,29.3,98.45833333333333,100,60.291666666666664,1000.7416666666667,11.920833333333334,18.5,0.1,cloudy
2021-08-03,32.77916666666667,36.9,30.0,99.04166666666667,100,52.333333333333336,1001.2541666666666,9.220833333333333,18.4,0.1,cloudy
2021-08-04,32.55833333333333,36.3,29.7,99.91666666666667,100,55.208333333333336,1001.8041666666667,10.358333333333333,21.9,0.1,cloudy
2021-08-05,32.391666666666666,36.5,29.7,98.08333333333333,100,57.166666666666664,1001.5,10.525,20.3,0.6,rain
2021-08-06,32.8125,37.6,30.5,96.625,100,56.625,1002.2791666666667,11.283333333333333,20.3,0.0,cloudy
2021-08-07,32.88333333333333,37.7,30.6,99.45833333333333,100,57.333333333333336,1003.5666666666666,11.466666666666667,24.2,0.0,cloudy
2021-08-08,32.44583333333333,36.2,29.9,98.16666666666667,100,61.833333333333336,1004.3458333333333,11.954166666666666,20.9,0.0,cloudy
2021-08-09,32.333333333333336,35.5,29.7,78.16666666666667,98,62.708333333333336,1004.0749999999999,9.358333333333333,19.5,0.1,cloudy
2021-08-10,31.629166666666666,35.7,29.0,82.625,98,67.08333333333333,1003.7458333333334,9.254166666666666,17.6,1.7000000000000002,rain
2021-08-11,30.570833333333336,33.1,28.5,87.75,98,74.16666666666667,1006.0749999999999,6.3374999999999995,20.3,4.6000000000000005,rain
2021-08-12,29.974999999999998,33.2,27.0,95.45833333333333,99,73.54166666666667,1008.3208333333333,8.641666666666667,19.5,10.899999999999999,rain
2021-08-13,29.7375,34.5,26.6,82.79166666666667,100,75.54166666666667,1005.9166666666666,8.966666666666667,17.8,7.9,rain
2021-08-14,30.487499999999997,34.1,27.4,92.70833333333333,100,69.125,1004.6041666666666,10.450000000000001,20.7,0.1,cloudy
2021-08-15,29.704166666666666,34.0,27.2,78.29166666666667,100,72.04166666666667,1007.5541666666667,10.191666666666666,21.7,4.2,rain
2021-08-16,28.775000000000002,31.8,25.6,34.958333333333336,98,79.75,1011.0791666666668,9.3375,20.2,1.0,rain
2021-08-17,28.883333333333336,31.6,25.9,25.041666666666668,99,78.0,1010.1208333333334,9.533333333333333,15.9,0.0,cloudy
2021-08-18,29.804166666666664,32.9,26.7,15.25,84,73.95833333333333,1007.7541666666666,9.7125,16.9,0.0,cloudy
2021-08-19,29.575,32.3,26.8,64.66666666666667,97,74.0,1007.2541666666666,11.1,19.7,0.0,cloudy
2021-08-20,29.666666666666668,32.3,27.0,56.5,98,74.08333333333333,1008.4041666666667,12.416666666666666,19.9,0.0,cloudy
2021-08-21,29.479166666666668,32.4,26.0,9.291666666666666,64,72.16666666666667,1008.1541666666667,10.966666666666667,20.1,0.0,cloudy
2021-08-22,29.837500000000002,32.5,27.2,70.20833333333333,100,72.83333333333333,1006.7833333333333,11.941666666666668,17.7,0.6,rain
2021-08-23,29.8125,33.7,26.9,54.916666666666664,85,70.58333333333333,1005.625,12.754166666666668,20.9,0.7,rain
2021-08-24,29.554166666666664,32.3,26.2,34.5,91,72.5,1005.4166666666666,11.383333333333333,20.3,0.0,cloudy
2021-08-25,29.825,32.5,27.5,31.708333333333332,72,71.66666666666667,1005.8249999999999,9.179166666666667,18.0,1.0,rain
2021-08-26,28.474999999999998,31.4,26.5,49.25,88,76.75,1007.3083333333334,14.520833333333334,23.3,12.4,rain
2021-08-27,27.733333333333334,30.4,25.9,55.458333333333336,96,79.91666666666667,1008.5916666666667,14.645833333333334,20.0,8.9,rain
2021-08-28,27.6375,30.0,24.9,66.375,100,79.83333333333333,1008.4625,8.995833333333334,15.7,2.7,rain
2021-08-29,26.400000000000002,28.4,24.4,90.125,100,87.41666666666667,1008.8125,8.325000000000001,15.6,10.3,rain
2021-08-30,27.104166666666668,29.1,25.2,96.125,100,85.875,1009.2666666666668,6.2124999999999995,14.0,5.5,rain
2021-08-31,27.208333333333332,28.8,25.1,95.125,100,85.08333333333333,1009.3541666666666,5.495833333333334,11.2,4.1,rain
2021-09-01,27.670833333333334,29.8,25.0,58.75,100,82.91666666666667,1008.5291666666667,6.504166666666666,13.9,0.6000000000000001,rain
2021-09-02,27.558333333333334,29.4,25.6,95.16666666666667,100,82.33333333333333,1007.6708333333332,6.920833333333333,12.6,3.9,rain
2021-09-03,27.270833333333332,28.9,26.0,99.5,100,80.95833333333333,1006.6916666666666,5.833333333333333,8.5,0.9,rain
2021-09-04,27.52916666666667,30.0,25.3,98.29166666666667,100,83.45833333333333,1006.8166666666666,6.5249999999999995,9.9,8.0,rain
2021-09-05,27.2,30.0,24.7,68.33333333333333,100,82.79166666666667,1008.1791666666667,6.704166666666667,14.6,19.0,rain
2021-09-06,27.308333333333334,28.9,25.6,65.16666666666667,100,84.375,1009.2416666666667,6.845833333333334,12.4,10.3,rain
2021-09-07,26.2625,27.3,24.8,99.75,100,88.16666666666667,1008.2416666666667,6.433333333333334,11.5,24.8,rain
2021-09-08,27.170833333333334,29.6,25.5,89.41666666666667,100,84.29166666666667,1006.5958333333333,12.970833333333333,20.5,16.9,rain
2021-09-09,27.558333333333334,29.6,25.4,78.375,100,85.45833333333333,1007.9,8.924999999999999,15.4,5.2,rain
2021-09-10,26.733333333333334,28.3,24.9,99.91666666666667,100,87.70833333333333,1006.8125,9.779166666666667,16.0,24.9,rain
2021-09-11,26.287499999999998,26.9,25.8,99.70833333333333,100,86.375,1001.6416666666668,33.69166666666667,49.0,76.0,rain
2021-09-12,26.1375,26.5,25.7,99.66666666666667,100,90.25,1000.9625,28.3,33.5,88.8,rain
2021-09-13,27.008333333333336,28.7,25.8,83.25,100,88.0,1003.3916666666668,14.066666666666668,23.9,28.2,rain
2021-09-14,27.8,29.9,26.0,76.5,99,86.95833333333333,1007.6083333333332,12.745833333333332,23.6,13.5,rain
2021-09-15,27.75,29.9,25.9,85.375,100,86.0,1010.2041666666668,19.158333333333335,27.9,2.7,rain
2021-09-16,27.650000000000002,30.2,25.1,92.33333333333333,100,86.25,1009.8000000000001,10.987499999999999,23.0,0.9,rain
2021-09-17,27.65416666666667,29.8,25.4,26.666666666666668,76,86.66666666666667,1008.9291666666667,6.4125000000000005,12.3,0.0,cloudy
2021-09-18,27.7625,29.5,25.5,71.70833333333333,100,86.33333333333333,1009.4250000000001,6.754166666666666,12.4,0.4,rain
2021-09-19,27.02916666666667,28.2,25.9,80.29166666666667,100,86.625,1009.3208333333333,6.7124999999999995,15.2,2.3000000000000003,rain
2021-09-20,26.650000000000002,28.7,25.1,57.083333333333336,100,87.70833333333333,1008.6541666666667,7.970833333333334,15.6,7.3,rain
2021-09-21,26.912499999999998,29.0,25.4,72.83333333333333,100,85.83333333333333,1008.25,6.6499999999999995,11.7,11.6,rain
2021-09-22,26.916666666666668,28.9,24.6,75.33333333333333,98,85.95833333333333,1008.2958333333332,5.970833333333334,12.3,3.2,rain
2021-09-23,26.170833333333334,27.4,24.7,84.33333333333333,100,88.79166666666667,1007.4375,20.258333333333333,42.4,36.3,rain
2021-09-24,27.325,29.2,26.2,97.0,100,84.20833333333333,1006.5625,28.77916666666667,39.2,7.8,rain
2021-09-25,26.891666666666666,29.0,25.3,85.16666666666667,100,86.95833333333333,1008.7708333333334,12.658333333333333,20.9,7.2,rain
2021-09-26,26.829166666666666,28.6,25.0,54.666666666666664,93,88.5,1009.4250000000001,6.516666666666667,14.1,2.2,rain
2021-09-27,27.045833333333334,29.2,24.5,15.041666666666666,47,85.16666666666667,1009.7041666666668,6.7875000000000005,15.2,1.1,rain
2021-09-28,27.054166666666664,29.1,25.0,52.25,99,87.29166666666667,1009.6416666666668,6.995833333333334,15.1,1.9000000000000001,rain
2021-09-29,27.266666666666666,29.1,25.0,30.875,86,86.58333333333333,1008.7666666666668,5.841666666666666,12.7,1.9000000000000001,rain
2021-09-30,27.170833333333334,29.7,24.4,29.083333333333332,74,87.25,1008.9375,8.791666666666666,16.7,0.9,rain
2021-10-01,27.224999999999998,29.3,24.0,34.583333333333336,100,87.29166666666667,1009.025,8.695833333333333,15.9,0.0,cloudy
2021-10-02,27.058333333333334,29.4,24.2,43.166666666666664,87,86.04166666666667,1009.6291666666666,8.8,16.6,0.9,rain
2021-10-03,27.34166666666667,29.2,25.3,56.458333333333336,82,84.08333333333333,1009.8166666666666,7.733333333333333,13.9,1.7000000000000002,rain
2021-10-04,26.391666666666666,28.4,24.7,77.54166666666667,100,88.75,1009.2875,11.479166666666666,21.6,10.0,rain
2021-10-05,26.683333333333334,28.1,25.7,93.70833333333333,100,89.375,1008.1666666666666,8.983333333333333,16.7,8.9,rain
2021-10-06,26.166666666666668,27.1,25.8,99.91666666666667,100,89.66666666666667,1004.8000000000001,21.45,36.7,71.6,rain
2021-10-07,26.40833333333333,27.7,25.5,100.0,100,88.375,1000.775,22.116666666666664,30.5,30.0,rain
2021-10-08,26.712500000000002,28.0,25.9,100.0,100,84.70833333333333,1000.4708333333333,17.6125,29.9,20.6,rain
2021-10-09,28.145833333333332,32.1,24.6,96.5,100,74.91666666666667,1002.2375000000001,14.354166666666666,25.0,0.2,cloudy
2021-10-10,27.275000000000002,29.8,24.7,84.54166666666667,100,86.54166666666667,1003.9208333333332,6.829166666666667,16.6,7.9,rain
2021-10-11,27.2375,29.4,25.4,76.625,100,88.58333333333333,1005.0666666666666,6.083333333333333,19.1,4.5,rain
2021-10-12,26.333333333333332,27.7,24.6,92.16666666666667,100,83.16666666666667,1004.6333333333333,23.44583333333333,40.1,3.1,rain
2021-10-13,24.1125,25.3,23.3,100.0,100,81.45833333333333,1001.7958333333332,12.487499999999999,21.1,18.400000000000002,rain
2021-10-14,25.583333333333332,27.7,22.4,98.20833333333333,100,84.29166666666667,1004.3583333333332,6.466666666666666,14.2,2.6,rain
2021-10-15,26.258333333333336,28.4,24.9,98.79166666666667,100,87.54166666666667,1007.0083333333333,5.6875,12.7,26.9,rain
2021-10-16,25.5625,27.0,24.4,100.0,100,88.83333333333333,1009.0083333333333,18.349999999999998,34.6,41.4,rain
2021-10-17,26.108333333333334,27.4,25.0,100.0,100,87.20833333333333,1009.2958333333332,34.03333333333333,51.6,68.6,rain
2021-10-18,25.650000000000002,27.4,24.0,100.0,100,88.79166666666667,1012.6916666666666,8.245833333333334,12.3,11.1,rain
2021-10-19,26.133333333333336,27.9,25.3,97.41666666666667,100,88.375,1014.8083333333334,7.8500000000000005,18.7,5.2,rain
2021-10-20,26.604166666666668,28.7,24.9,83.58333333333333,100,85.875,1013.975,6.575,12.9,5.9,rain
2021-10-21,26.245833333333334,28.8,23.5,38.208333333333336,99,88.5,1012.3791666666666,6.833333333333333,15.8,1.4,rain
2021-10-22,24.979166666666668,26.5,23.4,86.70833333333333,100,87.54166666666667,1014.6833333333334,13.695833333333333,23.8,27.3,rain
2021-10-23,24.733333333333334,25.1,24.0,100.0,100,86.5,1015.8791666666666,26.379166666666666,33.6,42.8,rain
2021-10-24,24.954166666666666,25.9,24.1,99.83333333333333,100,84.41666666666667,1015.3583333333332,22.491666666666664,29.2,38.0,rain
2021-10-25,25.104166666666668,26.8,23.6,92.75,100,79.54166666666667,1014.025,17.616666666666667,26.7,8.4,rain
2021-10-26,24.891666666666666,27.1,23.1,97.375,100,83.70833333333333,1012.4333333333334,19.545833333333334,29.0,6.1,rain
2021-10-27,25.15833333333333,26.2,24.3,100.0,100,89.54166666666667,1011.8666666666667,17.870833333333334,25.8,44.1,rain
2021-10-28,25.25,27.0,23.6,95.54166666666667,100,90.54166666666667,1013.1999999999999,10.970833333333333,18.2,33.2,rain
2021-10-29,25.795833333333334,27.5,24.7,97.25,100,86.83333333333333,1014.725,7.170833333333333,14.7,14.299999999999999,rain
2021-10-30,25.125,26.3,24.2,91.29166666666667,100,88.5,1014.9291666666667,5.933333333333334,12.0,14.4,rain
2021-10-31,25.308333333333334,27.3,23.7,81.16666666666667,100,87.41666666666667,1014.7708333333334,6.320833333333333,15.0,6.4,rain
2021-11-01,25.483333333333334,27.2,23.6,61.083333333333336,100,87.20833333333333,1014.7208333333333,5.3625,10.9,2.2,rain
2021-11-02,25.554166666666664,27.1,23.6,73.20833333333333,100,87.95833333333333,1014.6416666666668,6.408333333333334,12.4,2.9,rain
2021-11-03,25.4875,27.1,23.4,64.5,100,88.66666666666667,1013.7541666666666,7.404166666666666,15.5,2.3,rain
2021-11-04,25.8875,27.7,23.4,55.708333333333336,100,85.58333333333333,1012.7166666666667,5.745833333333334,11.5,1.5,rain
2021-11-05,25.7625,27.9,23.0,48.666666666666664,100,88.83333333333333,1010.9125,6.8,13.3,0.5,rain
2021-11-06,26.15833333333333,28.6,23.8,48.75,100,87.75,1008.725,8.7875,19.2,0.4,rain
2021-11-07,26.295833333333334,28.1,23.6,31.416666666666668,87,84.04166666666667,1010.1041666666666,8.004166666666666,14.1,0.0,cloudy
2021-11-08,25.099999999999998,26.8,23.2,99.33333333333333,100,86.58333333333333,1013.2875,19.8,31.0,42.9,rain
2021-11-09,24.204166666666666,25.5,23.1,99.91666666666667,100,80.25,1015.6999999999999,22.891666666666666,30.5,5.1,rain
2021-11-10,23.758333333333336,25.0,22.9,100.0,100,83.29166666666667,1015.7166666666667,18.2625,25.4,6.2,rain
2021-11-11,23.34583333333333,24.4,22.2,99.41666666666667,100,88.0,1014.8416666666667,11.091666666666667,17.9,7.8,rain
2021-11-12,24.766666666666666,26.6,23.0,100.0,100,83.0,1015.2958333333332,14.704166666666666,23.4,11.1,rain
2021-11-13,23.616666666666664,24.5,22.5,100.0,100,83.91666666666667,1015.1708333333332,21.175,31.5,26.7,rain
2021-11-14,23.8125,24.8,23.0,100.0,100,87.16666666666667,1014.775,17.05,22.7,22.2,rain
2021-11-15,24.72083333333333,25.2,24.2,99.91666666666667,100,87.625,1012.8249999999999,16.395833333333332,24.7,19.6,rain
2021-11-16,25.59166666666667,27.4,24.2,89.16666666666667,100,82.625,1012.9583333333334,13.954166666666666,20.3,4.0,rain
2021-11-17,24.991666666666664,26.5,23.5,98.0,100,88.95833333333333,1013.2624999999999,14.35,20.9,32.9,rain
2021-11-18,24.833333333333332,26.3,23.9,77.33333333333333,100,86.66666666666667,1012.4375,15.845833333333333,26.6,10.8,rain
2021-11-19,25.0125,26.9,23.5,57.958333333333336,100,84.29166666666667,1010.4875000000001,7.75,12.2,16.9,rain
2021-11-20,24.808333333333334,26.6,22.3,56.708333333333336,100,88.54166666666667,1010.0208333333334,6.454166666666667,12.1,0.5,rain
2021-11-21,25.175,27.2,22.7,46.958333333333336,100,89.45833333333333,1011.3833333333333,6.816666666666666,12.3,0.4,rain
2021-11-22,25.15833333333333,26.7,23.7,72.66666666666667,100,87.20833333333333,1013.4625,9.341666666666667,15.1,4.5,rain
2021-11-23,23.8,24.3,23.1,99.0,100,85.625,1015.9208333333332,25.520833333333332,31.7,14.1,rain
2021-11-24,23.650000000000002,24.6,22.8,99.83333333333333,100,81.54166666666667,1016.5708333333333,24.116666666666664,27.7,8.8,rain
2021-11-25,23.616666666666664,24.7,22.6,76.0,100,81.70833333333333,1016.0833333333334,14.85,23.0,1.7,rain
2021-11-26,23.724999999999998,25.2,22.1,74.29166666666667,100,80.25,1015.6999999999999,15.495833333333332,21.0,1.1,rain
2021-11-27,23.929166666666664,24.9,22.9,100.0,100,79.45833333333333,1015.7583333333333,22.833333333333332,31.2,6.9,rain
2021-11-28,24.066666666666666,24.7,23.2,100.0,100,85.79166666666667,1014.5708333333333,33.012499999999996,37.3,30.5,rain
2021-11-29,24.325,25.0,23.6,100.0,100,85.58333333333333,1013.7416666666667,29.620833333333334,36.4,24.1,rain
2021-11-30,24.166666666666668,25.4,22.3,98.66666666666667,100,75.04166666666667,1015.975,25.766666666666666,36.1,2.7,rain
2021-12-01,22.866666666666664,24.7,20.8,79.79166666666667,100,73.91666666666667,1018.2083333333334,18.158333333333335,25.0,3.8,rain
2021-12-02,22.1875,23.9,20.9,74.875,100,75.875,1018.5583333333334,17.666666666666668,24.9,2.6,rain
2021-12-03,21.849999999999998,23.7,19.7,57.75,100,69.16666666666667,1019.3541666666666,14.570833333333333,22.7,1.0,rain
2021-12-04,21.295833333333334,23.3,19.3,77.5,100,69.04166666666667,1019.0791666666668,13.475,21.6,0.1,cloudy
2021-12-05,21.195833333333333,22.0,20.2,99.95833333333333,100,80.20833333333333,1017.8333333333334,17.208333333333332,25.0,19.8,rain
2021-12-06,21.258333333333333,23.0,20.3,99.70833333333333,100,78.29166666666667,1017.8000000000001,13.916666666666666,21.4,8.5,rain
2021-12-07,20.870833333333334,22.5,19.3,76.45833333333333,100,80.20833333333333,1018.0791666666668,10.491666666666665,16.7,2.0,rain
2021-12-08,21.625,22.9,20.7,98.375,100,86.33333333333333,1017.5041666666666,11.195833333333333,21.5,18.6,rain
2021-12-09,23.241666666666664,25.7,21.4,58.583333333333336,100,84.08333333333333,1018.7833333333333,11.541666666666666,19.1,7.6,rain
2021-12-10,22.675,24.7,20.7,41.125,100,79.625,1018.1833333333334,10.466666666666667,17.8,3.3,rain
2021-12-11,22.308333333333334,24.1,19.3,68.75,100,83.375,1017.7666666666668,11.666666666666666,19.2,3.5,rain
2021-12-12,23.1875,24.6,22.0,91.41666666666667,100,82.79166666666667,1018.1125000000001,16.900000000000002,22.7,5.1,rain
2021-12-13,22.433333333333334,23.4,21.4,94.375,100,81.875,1018.1750000000001,17.1375,26.2,8.6,rain
2021-12-14,22.22083333333333,23.4,21.1,99.75,100,86.375,1016.0124999999999,13.454166666666666,18.9,5.5,rain
2021-12-15,22.75,23.9,21.6,100.0,100,92.75,1013.9250000000001,8.195833333333333,14.8,13.3,rain
2021-12-16,23.650000000000002,25.7,21.6,66.25,100,88.875,1013.8458333333333,6.516666666666667,12.3,0.0,cloudy
2021-12-17,23.275000000000002,25.2,21.4,94.5,100,86.33333333333333,1015.7666666666668,12.4125,19.9,4.5,rain
2021-12-18,22.6875,23.8,22.1,97.66666666666667,100,80.375,1017.125,24.8875,30.3,10.8,rain
2021-12-19,21.079166666666666,22.6,20.2,100.0,100,83.375,1015.8833333333333,32.38333333333333,37.8,29.5,rain
2021-12-20,20.712500000000002,22.5,19.5,86.91666666666667,100,79.625,1013.8291666666668,22.59166666666667,33.6,3.2,rain
2021-12-21,21.0,23.0,18.7,80.04166666666667,100,84.29166666666667,1015.5166666666668,12.0,22.6,0.0,cloudy
2021-12-22,22.079166666666666,23.7,21.0,77.25,100,84.45833333333333,1015.4,13.979166666666666,21.4,0.30000000000000004,rain
2021-12-23,22.21666666666667,23.5,21.0,94.29166666666667,100,87.625,1014.6374999999999,7.4125000000000005,14.8,0.2,cloudy
2021-12-24,22.4875,24.8,20.4,89.125,100,89.66666666666667,1014.6833333333334,5.745833333333334,11.0,1.6,rain
2021-12-25,22.55,23.3,21.9,94.33333333333333,100,90.45833333333333,1016.1041666666666,9.754166666666666,18.4,31.7,rain
2021-12-26,22.683333333333334,23.0,22.3,100.0,100,88.83333333333333,1017.6875,14.716666666666667,38.3,15.5,rain
2021-12-27,21.483333333333334,22.5,20.6,100.0,100,89.875,1019.3916666666668,33.49583333333333,41.2,112.9,rain
